action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,1290117,[],CHEMBL803916,Binding affinity against sigma sites in guinea pig membrane using [3H]DTG as the radioligand,B,,,BAO_0000190,BAO_0000249,cell membrane format,c1ccc(OCCCN2C3CCC2c2c([nH]c4ccccc24)C3)cc1,,,CHEMBL1126584,J Med Chem,1993.0,"{'bei': '20.69', 'le': '0.38', 'lle': '2.18', 'sei': '24.34'}",CHEMBL119048,,CHEMBL119048,6.88,0,http://www.openphacts.org/units/Nanomolar,223152,=,1,1,=,,IC50,nM,,132.0,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,nM,UO_0000065,,132.0
,,1290118,[],CHEMBL803754,Binding affinity against sigma sites in guinea pig membrane using [3H](+)-3-PPP as the radioligand,B,,,BAO_0000190,BAO_0000249,cell membrane format,c1ccc(OCCCN2C3CCC2c2c([nH]c4ccccc24)C3)cc1,,,CHEMBL1126584,J Med Chem,1993.0,"{'bei': '19.80', 'le': '0.36', 'lle': '1.88', 'sei': '23.29'}",CHEMBL119048,,CHEMBL119048,6.58,0,http://www.openphacts.org/units/Nanomolar,223152,=,1,1,=,,IC50,nM,,262.0,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,nM,UO_0000065,,262.0
,,1290120,[],CHEMBL803916,Binding affinity against sigma sites in guinea pig membrane using [3H]DTG as the radioligand,B,,,BAO_0000190,BAO_0000249,cell membrane format,Fc1ccc2[nH]c3c(c2c1)C1CCC(C3)N1Cc1ccccc1I,,,CHEMBL1126584,J Med Chem,1993.0,"{'bei': '12.76', 'le': '0.31', 'lle': '0.35', 'sei': '28.99'}",CHEMBL323910,,CHEMBL323910,5.52,0,http://www.openphacts.org/units/Nanomolar,223131,=,1,1,=,,IC50,nM,,3044.0,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,nM,UO_0000065,,3044.0
,,1290121,[],CHEMBL803754,Binding affinity against sigma sites in guinea pig membrane using [3H](+)-3-PPP as the radioligand,B,,,BAO_0000190,BAO_0000249,cell membrane format,Fc1ccc2[nH]c3c(c2c1)C1CCC(C3)N1Cc1ccccc1I,,,CHEMBL1126584,J Med Chem,1993.0,,CHEMBL323910,,CHEMBL323910,,0,http://www.openphacts.org/units/Nanomolar,223131,>,1,1,>,,IC50,nM,,10000.0,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,nM,UO_0000065,,10000.0
,,1291453,[],CHEMBL803916,Binding affinity against sigma sites in guinea pig membrane using [3H]DTG as the radioligand,B,,,BAO_0000190,BAO_0000249,cell membrane format,CN(CCN1C2CCC1c1c([nH]c3ccccc13)C2)C(=O)Cc1ccc(Cl)c(Cl)c1,,,CHEMBL1126584,J Med Chem,1993.0,"{'bei': '13.09', 'le': '0.26', 'lle': '0.55', 'sei': '14.72'}",CHEMBL117748,,CHEMBL117748,5.79,0,http://www.openphacts.org/units/Nanomolar,223136,=,1,1,=,,IC50,nM,,1612.0,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,nM,UO_0000065,,1612.0
,,1291454,[],CHEMBL803754,Binding affinity against sigma sites in guinea pig membrane using [3H](+)-3-PPP as the radioligand,B,,,BAO_0000190,BAO_0000249,cell membrane format,CN(CCN1C2CCC1c1c([nH]c3ccccc13)C2)C(=O)Cc1ccc(Cl)c(Cl)c1,,,CHEMBL1126584,J Med Chem,1993.0,,CHEMBL117748,,CHEMBL117748,,0,http://www.openphacts.org/units/Nanomolar,223136,>,1,1,>,,IC50,nM,,10000.0,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,nM,UO_0000065,,10000.0
,,1291456,[],CHEMBL803916,Binding affinity against sigma sites in guinea pig membrane using [3H]DTG as the radioligand,B,,,BAO_0000190,BAO_0000249,cell membrane format,c1ccc(CCN2C3CCC2c2c(n(Cc4ccccc4)c4ccccc24)C3)cc1,,,CHEMBL1126584,J Med Chem,1993.0,"{'bei': '16.09', 'le': '0.29', 'lle': '0.33', 'sei': '77.32'}",CHEMBL118665,,CHEMBL118665,6.32,0,http://www.openphacts.org/units/Nanomolar,223129,=,1,1,=,,IC50,nM,,482.0,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,nM,UO_0000065,,482.0
,,1291457,[],CHEMBL803754,Binding affinity against sigma sites in guinea pig membrane using [3H](+)-3-PPP as the radioligand,B,,,BAO_0000190,BAO_0000249,cell membrane format,c1ccc(CCN2C3CCC2c2c(n(Cc4ccccc4)c4ccccc24)C3)cc1,,,CHEMBL1126584,J Med Chem,1993.0,"{'bei': '16.08', 'le': '0.29', 'lle': '0.32', 'sei': '77.26'}",CHEMBL118665,,CHEMBL118665,6.31,0,http://www.openphacts.org/units/Nanomolar,223129,=,1,1,=,,IC50,nM,,487.0,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,nM,UO_0000065,,487.0
,,1292787,[],CHEMBL803916,Binding affinity against sigma sites in guinea pig membrane using [3H]DTG as the radioligand,B,,,BAO_0000190,BAO_0000249,cell membrane format,c1ccc(CN2C3CCC2c2c([nH]c4ccccc24)C3)cc1,,,CHEMBL1126584,J Med Chem,1993.0,"{'bei': '22.41', 'le': '0.40', 'lle': '2.03', 'sei': '33.96'}",CHEMBL118288,,CHEMBL118288,6.46,0,http://www.openphacts.org/units/Nanomolar,223127,=,1,1,=,,IC50,nM,,345.0,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,nM,UO_0000065,,345.0
,,1292788,[],CHEMBL803754,Binding affinity against sigma sites in guinea pig membrane using [3H](+)-3-PPP as the radioligand,B,,,BAO_0000190,BAO_0000249,cell membrane format,c1ccc(CN2C3CCC2c2c([nH]c4ccccc24)C3)cc1,,,CHEMBL1126584,J Med Chem,1993.0,"{'bei': '19.28', 'le': '0.35', 'lle': '1.13', 'sei': '29.22'}",CHEMBL118288,,CHEMBL118288,5.56,0,http://www.openphacts.org/units/Nanomolar,223127,=,1,1,=,,IC50,nM,,2750.0,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,nM,UO_0000065,,2750.0
,,1292790,[],CHEMBL803916,Binding affinity against sigma sites in guinea pig membrane using [3H]DTG as the radioligand,B,,,BAO_0000190,BAO_0000249,cell membrane format,c1ccc(C(CCN2C3CCC2c2c([nH]c4ccccc24)C3)c2ccccc2)cc1,,,CHEMBL1126584,J Med Chem,1993.0,"{'bei': '14.85', 'le': '0.27', 'lle': '-0.62', 'sei': '30.63'}",CHEMBL331611,,CHEMBL331611,5.83,0,http://www.openphacts.org/units/Nanomolar,223132,=,1,1,=,,IC50,nM,,1483.0,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,nM,UO_0000065,,1483.0
,,1292791,[],CHEMBL803754,Binding affinity against sigma sites in guinea pig membrane using [3H](+)-3-PPP as the radioligand,B,,,BAO_0000190,BAO_0000249,cell membrane format,c1ccc(C(CCN2C3CCC2c2c([nH]c4ccccc24)C3)c2ccccc2)cc1,,,CHEMBL1126584,J Med Chem,1993.0,"{'bei': '13.75', 'le': '0.25', 'lle': '-1.05', 'sei': '28.36'}",CHEMBL331611,,CHEMBL331611,5.40,0,http://www.openphacts.org/units/Nanomolar,223132,=,1,1,=,,IC50,nM,,4007.0,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,nM,UO_0000065,,4007.0
,,1294072,[],CHEMBL803916,Binding affinity against sigma sites in guinea pig membrane using [3H]DTG as the radioligand,B,,,BAO_0000190,BAO_0000249,cell membrane format,CCCN1C2CCC1c1c([nH]c3ccccc13)C2,,,CHEMBL1126584,J Med Chem,1993.0,"{'bei': '24.82', 'le': '0.45', 'lle': '2.32', 'sei': '31.35'}",CHEMBL119495,,CHEMBL119495,5.96,0,http://www.openphacts.org/units/Nanomolar,223158,=,1,1,=,,IC50,nM,,1084.0,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,nM,UO_0000065,,1084.0
,,1294073,[],CHEMBL803754,Binding affinity against sigma sites in guinea pig membrane using [3H](+)-3-PPP as the radioligand,B,,,BAO_0000190,BAO_0000249,cell membrane format,CCCN1C2CCC1c1c([nH]c3ccccc13)C2,,,CHEMBL1126584,J Med Chem,1993.0,"{'bei': '24.52', 'le': '0.45', 'lle': '2.25', 'sei': '30.97'}",CHEMBL119495,,CHEMBL119495,5.89,0,http://www.openphacts.org/units/Nanomolar,223158,=,1,1,=,,IC50,nM,,1276.0,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,nM,UO_0000065,,1276.0
,,1294075,[],CHEMBL803916,Binding affinity against sigma sites in guinea pig membrane using [3H]DTG as the radioligand,B,,,BAO_0000190,BAO_0000249,cell membrane format,c1ccc(CCCCCN2C3CCC2c2c([nH]c4ccccc24)C3)cc1,,,CHEMBL1126584,J Med Chem,1993.0,"{'bei': '20.23', 'le': '0.37', 'lle': '1.33', 'sei': '36.63'}",CHEMBL332035,,CHEMBL332035,6.97,0,http://www.openphacts.org/units/Nanomolar,223123,=,1,1,=,,IC50,nM,,107.0,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,nM,UO_0000065,,107.0
,,1294076,[],CHEMBL803754,Binding affinity against sigma sites in guinea pig membrane using [3H](+)-3-PPP as the radioligand,B,,,BAO_0000190,BAO_0000249,cell membrane format,c1ccc(CCCCCN2C3CCC2c2c([nH]c4ccccc24)C3)cc1,,,CHEMBL1126584,J Med Chem,1993.0,"{'bei': '18.75', 'le': '0.34', 'lle': '0.82', 'sei': '33.94'}",CHEMBL332035,,CHEMBL332035,6.46,0,http://www.openphacts.org/units/Nanomolar,223123,=,1,1,=,,IC50,nM,,348.0,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,nM,UO_0000065,,348.0
,,1294078,[],CHEMBL803916,Binding affinity against sigma sites in guinea pig membrane using [3H]DTG as the radioligand,B,,,BAO_0000190,BAO_0000249,cell membrane format,Fc1ccc2[nH]c3c(c2c1)C1CCC(C3)N1CCCN1Cc2ccccc2C1,,,CHEMBL1126584,J Med Chem,1993.0,"{'bei': '19.35', 'le': '0.35', 'lle': '2.50', 'sei': '32.63'}",CHEMBL116711,,CHEMBL116711,7.27,0,http://www.openphacts.org/units/Nanomolar,223137,=,1,1,=,,IC50,nM,,54.0,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,nM,UO_0000065,,54.0
,,1294079,[],CHEMBL803754,Binding affinity against sigma sites in guinea pig membrane using [3H](+)-3-PPP as the radioligand,B,,,BAO_0000190,BAO_0000249,cell membrane format,Fc1ccc2[nH]c3c(c2c1)C1CCC(C3)N1CCCN1Cc2ccccc2C1,,,CHEMBL1126584,J Med Chem,1993.0,"{'bei': '18.96', 'le': '0.35', 'lle': '2.35', 'sei': '31.97'}",CHEMBL116711,,CHEMBL116711,7.12,0,http://www.openphacts.org/units/Nanomolar,223137,=,1,1,=,,IC50,nM,,76.0,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,nM,UO_0000065,,76.0
,,1295524,[],CHEMBL803916,Binding affinity against sigma sites in guinea pig membrane using [3H]DTG as the radioligand,B,,,BAO_0000190,BAO_0000249,cell membrane format,OCCCN1C2CCC1c1c([nH]c3ccc(F)cc13)C2,,,CHEMBL1126584,J Med Chem,1993.0,"{'bei': '23.69', 'le': '0.44', 'lle': '3.75', 'sei': '16.55'}",CHEMBL119409,,CHEMBL119409,6.50,0,http://www.openphacts.org/units/Nanomolar,223157,=,1,1,=,,IC50,nM,,317.0,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,nM,UO_0000065,,317.0
,,1295525,[],CHEMBL803754,Binding affinity against sigma sites in guinea pig membrane using [3H](+)-3-PPP as the radioligand,B,,,BAO_0000190,BAO_0000249,cell membrane format,OCCCN1C2CCC1c1c([nH]c3ccc(F)cc13)C2,,,CHEMBL1126584,J Med Chem,1993.0,"{'bei': '21.36', 'le': '0.40', 'lle': '3.11', 'sei': '14.92'}",CHEMBL119409,,CHEMBL119409,5.86,0,http://www.openphacts.org/units/Nanomolar,223157,=,1,1,=,,IC50,nM,,1382.0,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,nM,UO_0000065,,1382.0
,,1295527,[],CHEMBL803916,Binding affinity against sigma sites in guinea pig membrane using [3H]DTG as the radioligand,B,,,BAO_0000190,BAO_0000249,cell membrane format,c1ccc(CCN2C3CCC2c2c([nH]c4ccccc24)C3)cc1,,,CHEMBL1126584,J Med Chem,1993.0,"{'bei': '21.93', 'le': '0.39', 'lle': '2.16', 'sei': '34.84'}",CHEMBL119804,,CHEMBL119804,6.63,0,http://www.openphacts.org/units/Nanomolar,223126,=,1,1,=,,IC50,nM,,234.0,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,nM,UO_0000065,,234.0
,,1295528,[],CHEMBL803754,Binding affinity against sigma sites in guinea pig membrane using [3H](+)-3-PPP as the radioligand,B,,,BAO_0000190,BAO_0000249,cell membrane format,c1ccc(CCN2C3CCC2c2c([nH]c4ccccc24)C3)cc1,,,CHEMBL1126584,J Med Chem,1993.0,"{'bei': '19.49', 'le': '0.35', 'lle': '1.42', 'sei': '30.97'}",CHEMBL119804,,CHEMBL119804,5.89,0,http://www.openphacts.org/units/Nanomolar,223126,=,1,1,=,,IC50,nM,,1280.0,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,nM,UO_0000065,,1280.0
,,1295530,[],CHEMBL803916,Binding affinity against sigma sites in guinea pig membrane using [3H]DTG as the radioligand,B,,,BAO_0000190,BAO_0000249,cell membrane format,Fc1ccc2[nH]c3c(c2c1)C1CCC(C3)N1CCCc1cccnc1,,,CHEMBL1126584,J Med Chem,1993.0,"{'bei': '21.93', 'le': '0.40', 'lle': '2.96', 'sei': '23.05'}",CHEMBL325168,,CHEMBL325168,7.36,0,http://www.openphacts.org/units/Nanomolar,223130,=,1,1,=,,IC50,nM,,44.0,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,nM,UO_0000065,,44.0
,,1295531,[],CHEMBL803754,Binding affinity against sigma sites in guinea pig membrane using [3H](+)-3-PPP as the radioligand,B,,,BAO_0000190,BAO_0000249,cell membrane format,Fc1ccc2[nH]c3c(c2c1)C1CCC(C3)N1CCCc1cccnc1,,,CHEMBL1126584,J Med Chem,1993.0,"{'bei': '20.70', 'le': '0.38', 'lle': '2.54', 'sei': '21.75'}",CHEMBL325168,,CHEMBL325168,6.94,0,http://www.openphacts.org/units/Nanomolar,223130,=,1,1,=,,IC50,nM,,114.0,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,nM,UO_0000065,,114.0
,,1296911,[],CHEMBL803916,Binding affinity against sigma sites in guinea pig membrane using [3H]DTG as the radioligand,B,,,BAO_0000190,BAO_0000249,cell membrane format,Fc1ccc2[nH]c3c(c2c1)C1CCC(C3)N1CCCCc1ccccc1,,,CHEMBL1126584,J Med Chem,1993.0,"{'bei': '21.29', 'le': '0.39', 'lle': '2.03', 'sei': '38.99'}",CHEMBL35711,,CHEMBL35711,7.42,0,http://www.openphacts.org/units/Nanomolar,223122,=,1,1,=,,IC50,nM,,38.0,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,nM,UO_0000065,,38.0
,,1296912,[],CHEMBL803754,Binding affinity against sigma sites in guinea pig membrane using [3H](+)-3-PPP as the radioligand,B,,,BAO_0000190,BAO_0000249,cell membrane format,Fc1ccc2[nH]c3c(c2c1)C1CCC(C3)N1CCCCc1ccccc1,,,CHEMBL1126584,J Med Chem,1993.0,"{'bei': '19.37', 'le': '0.35', 'lle': '1.36', 'sei': '35.47'}",CHEMBL35711,,CHEMBL35711,6.75,0,http://www.openphacts.org/units/Nanomolar,223122,=,1,1,=,,IC50,nM,,178.0,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,nM,UO_0000065,,178.0
,,1296914,[],CHEMBL803916,Binding affinity against sigma sites in guinea pig membrane using [3H]DTG as the radioligand,B,,,BAO_0000190,BAO_0000249,cell membrane format,c1ccc2c(c1)CN(CCN1C3CCC1c1c([nH]c4ccccc14)C3)C2,,,CHEMBL1126584,J Med Chem,1993.0,"{'bei': '19.95', 'le': '0.36', 'lle': '2.60', 'sei': '30.76'}",CHEMBL116207,,CHEMBL116207,6.85,0,http://www.openphacts.org/units/Nanomolar,223139,=,1,1,=,,IC50,nM,,141.0,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,nM,UO_0000065,,141.0
,,1296915,[],CHEMBL803754,Binding affinity against sigma sites in guinea pig membrane using [3H](+)-3-PPP as the radioligand,B,,,BAO_0000190,BAO_0000249,cell membrane format,c1ccc2c(c1)CN(CCN1C3CCC1c1c([nH]c4ccccc14)C3)C2,,,CHEMBL1126584,J Med Chem,1993.0,"{'bei': '20.59', 'le': '0.37', 'lle': '2.82', 'sei': '31.75'}",CHEMBL116207,,CHEMBL116207,7.07,0,http://www.openphacts.org/units/Nanomolar,223139,=,1,1,=,,IC50,nM,,85.0,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,nM,UO_0000065,,85.0
,,1298345,[],CHEMBL803920,compound was tested for binding affinity against sigma sites in guinea pig membrane using [3H]- DTG as the radioligand,B,,,BAO_0000190,BAO_0000249,cell membrane format,c1ccc2c3c([nH]c2c1)CC1CCC3N1,,,CHEMBL1126584,J Med Chem,1993.0,"{'bei': '26.74', 'le': '0.48', 'lle': '2.78', 'sei': '19.05'}",CHEMBL285541,,CHEMBL285541,5.30,0,http://www.openphacts.org/units/Nanomolar,223112,=,1,1,=,,IC50,nM,,5000.0,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,nM,UO_0000065,,5000.0
,,1298346,[],CHEMBL803919,compound was tested for binding affinity against sigma sites in guinea pig membrane using [3H]- -(+) -3-PPP as the radioligand,B,,,BAO_0000190,BAO_0000249,cell membrane format,c1ccc2c3c([nH]c2c1)CC1CCC3N1,,,CHEMBL1126584,J Med Chem,1993.0,"{'bei': '27.25', 'le': '0.49', 'lle': '2.88', 'sei': '19.42'}",CHEMBL285541,,CHEMBL285541,5.40,0,http://www.openphacts.org/units/Nanomolar,223112,=,1,1,=,,IC50,nM,,3950.0,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,nM,UO_0000065,,3950.0
,,1299760,[],CHEMBL803916,Binding affinity against sigma sites in guinea pig membrane using [3H]DTG as the radioligand,B,,,BAO_0000190,BAO_0000249,cell membrane format,c1ccc(-n2c3c(c4ccccc42)C2CCC(C3)N2)cc1,,,CHEMBL1126584,J Med Chem,1993.0,"{'bei': '20.86', 'le': '0.37', 'lle': '1.74', 'sei': '33.74'}",CHEMBL118445,,CHEMBL118445,5.72,0,http://www.openphacts.org/units/Nanomolar,223114,=,1,1,=,,IC50,nM,,1895.0,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,nM,UO_0000065,,1895.0
,,1299761,[],CHEMBL803754,Binding affinity against sigma sites in guinea pig membrane using [3H](+)-3-PPP as the radioligand,B,,,BAO_0000190,BAO_0000249,cell membrane format,c1ccc(-n2c3c(c4ccccc42)C2CCC(C3)N2)cc1,,,CHEMBL1126584,J Med Chem,1993.0,"{'bei': '18.88', 'le': '0.34', 'lle': '1.20', 'sei': '30.54'}",CHEMBL118445,,CHEMBL118445,5.18,0,http://www.openphacts.org/units/Nanomolar,223114,=,1,1,=,,IC50,nM,,6605.0,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,nM,UO_0000065,,6605.0
,,1299763,[],CHEMBL803916,Binding affinity against sigma sites in guinea pig membrane using [3H]DTG as the radioligand,B,,,BAO_0000190,BAO_0000249,cell membrane format,Fc1ccc2[nH]c3c(c2c1)C1CCC(C3)N1Cc1ccccc1,,,CHEMBL1126584,J Med Chem,1993.0,"{'bei': '23.06', 'le': '0.42', 'lle': '2.50', 'sei': '37.13'}",CHEMBL117567,,CHEMBL117567,7.07,0,http://www.openphacts.org/units/Nanomolar,223118,=,1,1,=,,IC50,nM,,86.0,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,nM,UO_0000065,,86.0
,,1299764,[],CHEMBL803754,Binding affinity against sigma sites in guinea pig membrane using [3H](+)-3-PPP as the radioligand,B,,,BAO_0000190,BAO_0000249,cell membrane format,Fc1ccc2[nH]c3c(c2c1)C1CCC(C3)N1Cc1ccccc1,,,CHEMBL1126584,J Med Chem,1993.0,"{'bei': '19.72', 'le': '0.36', 'lle': '1.47', 'sei': '31.75'}",CHEMBL117567,,CHEMBL117567,6.04,0,http://www.openphacts.org/units/Nanomolar,223118,=,1,1,=,,IC50,nM,,908.0,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,nM,UO_0000065,,908.0
,,1299766,[],CHEMBL803916,Binding affinity against sigma sites in guinea pig membrane using [3H]DTG as the radioligand,B,,,BAO_0000190,BAO_0000249,cell membrane format,O=C(CCCN1C2CCC1c1c([nH]c3ccccc13)C2)c1ccc(F)cc1,,,CHEMBL1126584,J Med Chem,1993.0,"{'bei': '19.01', 'le': '0.35', 'lle': '1.86', 'sei': '19.08'}",CHEMBL36645,,CHEMBL36645,6.89,0,http://www.openphacts.org/units/Nanomolar,223134,=,1,1,=,,IC50,nM,,129.0,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,nM,UO_0000065,,129.0
,,1299767,[],CHEMBL803754,Binding affinity against sigma sites in guinea pig membrane using [3H](+)-3-PPP as the radioligand,B,,,BAO_0000190,BAO_0000249,cell membrane format,O=C(CCCN1C2CCC1c1c([nH]c3ccccc13)C2)c1ccc(F)cc1,,,CHEMBL1126584,J Med Chem,1993.0,"{'bei': '18.07', 'le': '0.33', 'lle': '1.52', 'sei': '18.14'}",CHEMBL36645,,CHEMBL36645,6.55,0,http://www.openphacts.org/units/Nanomolar,223134,=,1,1,=,,IC50,nM,,283.0,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,nM,UO_0000065,,283.0
,,1301075,[],CHEMBL803916,Binding affinity against sigma sites in guinea pig membrane using [3H]DTG as the radioligand,B,,,BAO_0000190,BAO_0000249,cell membrane format,CN1C2CCC1c1c([nH]c3ccccc13)C2,,,CHEMBL1126584,J Med Chem,1993.0,"{'bei': '26.27', 'le': '0.48', 'lle': '2.72', 'sei': '29.31'}",CHEMBL118276,,CHEMBL118276,5.58,0,http://www.openphacts.org/units/Nanomolar,223115,=,1,1,=,,IC50,nM,,2650.0,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,nM,UO_0000065,,2650.0
,,1301076,[],CHEMBL803754,Binding affinity against sigma sites in guinea pig membrane using [3H](+)-3-PPP as the radioligand,B,,,BAO_0000190,BAO_0000249,cell membrane format,CN1C2CCC1c1c([nH]c3ccccc13)C2,,,CHEMBL1126584,J Med Chem,1993.0,"{'bei': '26.84', 'le': '0.49', 'lle': '2.84', 'sei': '29.94'}",CHEMBL118276,,CHEMBL118276,5.70,0,http://www.openphacts.org/units/Nanomolar,223115,=,1,1,=,,IC50,nM,,2005.0,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,nM,UO_0000065,,2005.0
,,1301078,[],CHEMBL803916,Binding affinity against sigma sites in guinea pig membrane using [3H]DTG as the radioligand,B,,,BAO_0000190,BAO_0000249,cell membrane format,c1ccc(CCCCN2C3CCC2c2c([nH]c4ccccc24)C3)cc1,,,CHEMBL1126584,J Med Chem,1993.0,"{'bei': '23.00', 'le': '0.42', 'lle': '2.35', 'sei': '39.95'}",CHEMBL38130,,CHEMBL38130,7.60,0,http://www.openphacts.org/units/Nanomolar,223124,=,1,1,=,,IC50,nM,,25.0,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,nM,UO_0000065,,25.0
,,1301079,[],CHEMBL803754,Binding affinity against sigma sites in guinea pig membrane using [3H](+)-3-PPP as the radioligand,B,,,BAO_0000190,BAO_0000249,cell membrane format,c1ccc(CCCCN2C3CCC2c2c([nH]c4ccccc24)C3)cc1,,,CHEMBL1126584,J Med Chem,1993.0,"{'bei': '21.01', 'le': '0.38', 'lle': '1.69', 'sei': '36.48'}",CHEMBL38130,,CHEMBL38130,6.94,0,http://www.openphacts.org/units/Nanomolar,223124,=,1,1,=,,IC50,nM,,114.0,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,nM,UO_0000065,,114.0
,,1301081,[],CHEMBL803916,Binding affinity against sigma sites in guinea pig membrane using [3H]DTG as the radioligand,B,,,BAO_0000190,BAO_0000249,cell membrane format,c1ccc(CCCCN2C3CCC2c2c(n(-c4ccccc4)c4ccccc24)C3)cc1,,,CHEMBL1126584,J Med Chem,1993.0,"{'bei': '16.41', 'le': '0.29', 'lle': '-0.05', 'sei': '81.68'}",CHEMBL433022,,CHEMBL433022,6.67,0,http://www.openphacts.org/units/Nanomolar,223147,=,1,1,=,,IC50,nM,,212.0,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,nM,UO_0000065,,212.0
,,1301082,[],CHEMBL803754,Binding affinity against sigma sites in guinea pig membrane using [3H](+)-3-PPP as the radioligand,B,,,BAO_0000190,BAO_0000249,cell membrane format,c1ccc(CCCCN2C3CCC2c2c(n(-c4ccccc4)c4ccccc24)C3)cc1,,,CHEMBL1126584,J Med Chem,1993.0,"{'bei': '14.55', 'le': '0.26', 'lle': '-0.80', 'sei': '72.43'}",CHEMBL433022,,CHEMBL433022,5.92,0,http://www.openphacts.org/units/Nanomolar,223147,=,1,1,=,,IC50,nM,,1210.0,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,nM,UO_0000065,,1210.0
,,1301084,[],CHEMBL803916,Binding affinity against sigma sites in guinea pig membrane using [3H]DTG as the radioligand,B,,,BAO_0000190,BAO_0000249,cell membrane format,Fc1ccc2[nH]c3c(c2c1)CN(CCCc1ccncc1)CC3,,,CHEMBL1126584,J Med Chem,1993.0,"{'bei': '21.78', 'le': '0.40', 'lle': '3.05', 'sei': '21.12'}",CHEMBL442395,,CHEMBL442395,6.74,0,http://www.openphacts.org/units/Nanomolar,223156,=,1,1,=,,IC50,nM,,182.0,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,nM,UO_0000065,,182.0
,,1301085,[],CHEMBL803754,Binding affinity against sigma sites in guinea pig membrane using [3H](+)-3-PPP as the radioligand,B,,,BAO_0000190,BAO_0000249,cell membrane format,Fc1ccc2[nH]c3c(c2c1)CN(CCCc1ccncc1)CC3,,,CHEMBL1126584,J Med Chem,1993.0,"{'bei': '21.17', 'le': '0.39', 'lle': '2.86', 'sei': '20.52'}",CHEMBL442395,,CHEMBL442395,6.55,0,http://www.openphacts.org/units/Nanomolar,223156,=,1,1,=,,IC50,nM,,282.0,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,nM,UO_0000065,,282.0
